date,district,total_o2_beds,total_nono2_beds,total_icu_beds,total_ccc_beds,occupied_o2_beds,occupied_nono2_beds,occupied_icu_beds,occupied_ccc_beds
2022-04-23,Kancheepuram,1420,1238,166,1513,2,0,0,0
2022-04-23,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-23,Karur,645,182,97,501,0,0,0,0
2022-04-23,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-23,Madurai,2239,957,686,125,0,0,0,0
2022-04-23,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-23,Nagapattinam,229,117,29,267,0,0,0,0
2022-04-23,Namakkal,878,432,172,400,0,0,0,0
2022-04-23,Nilgiris,288,146,49,237,0,0,0,0
2022-04-23,Perambalur,245,505,70,443,0,0,0,0
2022-04-23,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-23,Ramanathapuram,456,416,82,740,0,0,0,0
2022-04-23,Ranipet,468,238,18,1366,0,0,0,0
2022-04-23,Salem,1669,1170,493,1344,1,0,0,0
2022-04-23,Sivagangai,791,567,130,340,0,0,0,0
2022-04-23,Tenkasi,203,175,44,267,0,0,0,0
2022-04-23,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-23,Theni,444,346,56,1540,0,0,0,0
2022-04-23,Thirupathur,547,229,56,575,0,0,0,0
2022-04-23,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-23,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-23,Thiruvarur,309,257,150,909,0,1,0,0
2022-04-23,Thoothukudi,742,230,182,754,0,1,0,0
2022-04-23,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-23,Tiruppur,967,650,307,205,0,0,0,0
2022-04-23,Trichy,1546,849,392,2435,0,0,0,0
2022-04-23,Vellore,577,282,115,2254,0,0,0,0
2022-04-23,Villupuram,192,113,32,140,0,0,0,0
2022-04-23,Virudhunagar,703,274,148,184,0,1,0,0
2022-04-23,All,36013,23852,8407,36915,8,8,2,0
2022-04-24,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-24,Chengalpattu,1977,2199,653,2030,2,1,1,0
2022-04-24,Chennai,5793,2893,1547,1212,2,3,0,0
2022-04-24,Coimbatore,3306,2432,621,4883,0,0,0,0
2022-04-24,Cuddalore,945,560,161,2107,0,0,0,0
2022-04-24,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-24,Dindigul,723,757,165,751,0,0,0,0
2022-04-24,Erode,1402,871,341,30,0,0,0,0
2022-04-24,Kallakurichi,217,147,49,1540,1,1,0,0
2022-04-24,Kancheepuram,1420,1238,166,1513,2,0,0,0
2022-04-24,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-24,Karur,645,182,97,501,0,0,0,0
2022-04-24,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-24,Madurai,2239,957,686,125,0,1,0,0
2022-04-24,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-24,Nagapattinam,229,117,29,267,0,0,0,0
2022-04-24,Namakkal,797,432,134,400,0,0,0,0
2022-04-24,Nilgiris,288,146,49,237,0,0,0,0
2022-04-24,Perambalur,245,505,70,443,0,0,0,0
2022-04-24,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-24,Ramanathapuram,456,416,82,740,0,0,0,0
2022-04-24,Ranipet,468,238,18,1366,0,0,0,0
2022-04-24,Salem,1669,1170,493,1344,0,0,0,0
2022-04-24,Sivagangai,791,567,130,340,0,0,0,0
2022-04-24,Tenkasi,203,175,44,267,0,0,0,0
2022-04-24,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-24,Theni,444,346,56,1540,0,0,0,0
2022-04-24,Thirupathur,547,229,56,575,0,0,0,0
2022-04-24,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-24,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-24,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-24,Thoothukudi,742,230,182,754,0,1,0,0
2022-04-24,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-24,Tiruppur,967,650,307,205,0,0,0,0
2022-04-24,Trichy,1546,849,392,2435,0,0,0,0
2022-04-24,Vellore,577,282,115,2254,0,0,1,0
2022-04-24,Villupuram,192,113,32,140,0,0,0,0
2022-04-24,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-24,All,35932,23852,8369,36915,7,8,3,0
2022-04-25,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-25,Chengalpattu,1977,2199,653,2030,1,0,1,0
2022-04-25,Chennai,5793,2893,1547,1212,4,2,0,0
2022-04-25,Coimbatore,3306,2432,621,4883,0,0,0,0
2022-04-25,Cuddalore,945,560,161,2107,0,0,0,0
2022-04-25,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-25,Dindigul,723,757,165,751,0,0,0,0
2022-04-25,Erode,1402,871,341,30,0,0,0,0
2022-04-25,Kallakurichi,217,147,49,1540,1,0,0,0
2022-04-25,Kancheepuram,1420,1238,166,1513,2,0,0,0
2022-04-25,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-25,Karur,645,182,97,501,0,0,0,0
2022-04-25,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-25,Madurai,2239,957,686,125,0,1,0,0
2022-04-25,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-25,Nagapattinam,229,117,29,267,0,0,0,0
2022-04-25,Namakkal,797,432,134,400,0,0,0,0
2022-04-25,Nilgiris,288,146,49,237,0,0,0,0
2022-04-25,Perambalur,245,505,70,443,0,0,0,0
2022-04-25,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-25,Ramanathapuram,456,416,82,740,0,0,0,0
2022-04-25,Ranipet,468,238,18,1366,0,0,0,0
2022-04-25,Salem,1669,1170,493,1344,0,0,0,0
2022-04-25,Sivagangai,791,567,130,340,0,0,0,0
2022-04-25,Tenkasi,203,175,44,267,0,0,0,0
2022-04-25,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-25,Theni,444,346,56,1540,0,0,0,0
2022-04-25,Thirupathur,547,229,56,575,0,0,0,0
2022-04-25,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-25,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-25,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-25,Thoothukudi,742,230,182,754,0,0,0,0
2022-04-25,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-25,Tiruppur,967,650,307,205,0,0,0,0
2022-04-25,Trichy,1546,849,392,2435,0,0,0,0
2022-04-25,Vellore,577,282,115,2254,0,0,2,0
2022-04-25,Villupuram,192,113,32,140,0,0,0,0
2022-04-25,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-25,All,35932,23852,8369,36915,8,4,4,0
2022-04-26,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-26,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-04-26,Chennai,5793,2893,1547,1212,8,2,0,0
2022-04-26,Coimbatore,3306,2432,621,4883,0,2,0,0
2022-04-26,Cuddalore,895,560,161,2107,0,0,0,0
2022-04-26,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-26,Dindigul,723,757,165,751,0,0,0,0
2022-04-26,Erode,1402,871,341,30,0,0,0,0
2022-04-26,Kallakurichi,217,147,49,1540,0,1,0,0
2022-04-26,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-04-26,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-26,Karur,645,182,97,501,0,0,0,0
2022-04-26,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-26,Madurai,2239,957,686,125,0,1,0,0
2022-04-26,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-26,Nagapattinam,229,117,29,267,0,0,0,0
2022-04-26,Namakkal,797,432,134,400,0,0,0,0
2022-04-26,Nilgiris,288,146,49,237,0,0,0,0
2022-04-26,Perambalur,245,505,70,443,0,0,0,0
2022-04-26,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-26,Ramanathapuram,456,416,82,300,0,0,0,0
2022-04-26,Ranipet,468,238,18,1366,0,0,0,0
2022-04-26,Salem,1669,1170,493,1344,0,0,0,0
2022-04-26,Sivagangai,791,567,130,340,0,0,0,0
2022-04-26,Tenkasi,203,175,44,267,0,0,0,0
2022-04-26,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-26,Theni,444,346,56,1540,0,0,0,0
2022-04-26,Thirupathur,547,229,56,575,0,0,0,0
2022-04-26,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-26,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-26,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-26,Thoothukudi,742,230,182,754,0,0,0,0
2022-04-26,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-26,Tiruppur,967,650,307,205,0,0,0,0
2022-04-26,Trichy,1546,849,392,2435,0,0,0,0
2022-04-26,Vellore,577,282,115,2254,0,0,1,0
2022-04-26,Villupuram,192,113,32,140,0,0,0,0
2022-04-26,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-26,All,35882,23852,8369,36475,8,7,3,0
2022-04-27,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-27,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-04-27,Chennai,5793,2893,1547,1212,8,2,0,0
2022-04-27,Coimbatore,3306,2432,621,4883,0,1,0,0
2022-04-27,Cuddalore,895,560,161,2107,0,0,1,0
2022-04-27,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-27,Dindigul,723,757,165,751,0,0,0,0
2022-04-27,Erode,1402,871,341,30,0,0,0,0
2022-04-27,Kallakurichi,217,147,49,1540,0,1,0,0
2022-04-27,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-04-27,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-27,Karur,645,182,97,501,0,0,0,0
2022-04-27,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-27,Madurai,2239,957,686,125,0,1,0,0
2022-04-27,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-27,Nagapattinam,229,117,29,267,0,0,0,0
2022-04-27,Namakkal,797,432,134,400,0,0,0,0
2022-04-27,Nilgiris,288,146,49,237,0,0,0,0
2022-04-27,Perambalur,245,505,70,443,0,0,0,0
2022-04-27,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-27,Ramanathapuram,456,416,82,300,0,0,0,0
2022-04-27,Ranipet,468,238,18,1366,0,0,0,0
2022-04-27,Salem,1669,1170,493,1344,0,0,0,0
2022-04-27,Sivagangai,791,567,130,340,0,0,0,0
2022-04-27,Tenkasi,203,175,44,267,0,0,0,0
2022-04-27,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-27,Theni,444,346,56,1540,0,0,0,0
2022-04-27,Thirupathur,547,229,56,575,0,0,0,0
2022-04-27,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-27,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-27,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-27,Thoothukudi,742,230,182,754,0,1,0,0
2022-04-27,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-27,Tiruppur,967,650,307,205,0,0,0,0
2022-04-27,Trichy,1546,849,392,2435,0,0,0,0
2022-04-27,Vellore,577,282,115,2254,0,0,1,0
2022-04-27,Villupuram,192,113,32,140,0,0,0,0
2022-04-27,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-27,All,35882,23852,8369,"36,475",8,7,4,0
2022-04-28,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-28,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-04-28,Chennai,5793,2893,1547,1212,6,4,0,0
2022-04-28,Coimbatore,3306,2432,621,4883,0,1,0,0
2022-04-28,Cuddalore,895,560,161,2107,0,0,1,0
2022-04-28,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-28,Dindigul,723,757,165,751,0,0,0,0
2022-04-28,Erode,1402,871,341,30,0,0,0,0
2022-04-28,Kallakurichi,217,147,49,1540,0,0,0,0
2022-04-28,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-04-28,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-28,Karur,645,182,97,501,0,0,0,0
2022-04-28,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-28,Madurai,2239,957,686,125,0,0,0,0
2022-04-28,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-28,Nagapattinam,154,92,29,267,0,0,0,0
2022-04-28,Namakkal,797,432,134,400,0,0,0,0
2022-04-28,Nilgiris,288,146,49,237,0,0,0,0
2022-04-28,Perambalur,245,505,70,443,0,0,0,0
2022-04-28,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-28,Ramanathapuram,456,416,82,300,0,0,0,0
2022-04-28,Ranipet,468,238,18,1366,0,0,0,0
2022-04-28,Salem,1669,1170,493,1344,0,0,0,0
2022-04-28,Sivagangai,791,567,130,340,0,0,0,0
2022-04-28,Tenkasi,203,175,44,267,0,0,0,0
2022-04-28,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-28,Theni,444,346,56,1540,0,0,0,0
2022-04-28,Thirupathur,547,229,56,575,0,0,0,0
2022-04-28,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-28,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-28,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-28,Thoothukudi,742,230,182,754,0,1,0,0
2022-04-28,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-28,Tiruppur,967,650,307,205,0,0,0,0
2022-04-28,Trichy,1546,849,392,2435,0,0,0,0
2022-04-28,Vellore,577,282,115,2254,1,0,1,0
2022-04-28,Villupuram,192,113,32,140,0,0,0,0
2022-04-28,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-28,All,35807,23827,8369,36475,7,7,4,0
2022-04-29,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-29,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-04-29,Chennai,5793,2893,1547,1212,5,3,0,0
2022-04-29,Coimbatore,3306,2432,621,4883,0,1,0,0
2022-04-29,Cuddalore,895,560,161,2107,0,0,1,0
2022-04-29,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-29,Dindigul,723,757,165,751,0,0,0,0
2022-04-29,Erode,1402,871,341,30,0,0,0,0
2022-04-29,Kallakurichi,217,147,49,1540,0,0,0,0
2022-04-29,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-04-29,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-29,Karur,645,182,97,501,0,0,0,0
2022-04-29,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-29,Madurai,2239,957,686,125,0,0,0,0
2022-04-29,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-29,Nagapattinam,154,92,29,267,0,0,0,0
2022-04-29,Namakkal,797,432,134,400,0,0,0,0
2022-04-29,Nilgiris,288,146,49,237,0,0,0,0
2022-04-29,Perambalur,245,505,70,443,0,0,0,0
2022-04-29,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-29,Ramanathapuram,456,416,82,300,0,0,0,0
2022-04-29,Ranipet,468,238,18,1366,0,0,0,0
2022-04-29,Salem,1669,1170,493,1344,0,0,0,0
2022-04-29,Sivagangai,791,567,130,340,0,0,0,0
2022-04-29,Tenkasi,203,175,44,267,0,0,0,0
2022-04-29,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-29,Theni,444,346,56,1540,0,0,0,0
2022-04-29,Thirupathur,547,229,56,575,0,0,0,0
2022-04-29,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-29,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-29,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-29,Thoothukudi,742,230,182,754,0,0,0,0
2022-04-29,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-29,Tiruppur,967,650,307,205,0,0,0,0
2022-04-29,Trichy,1546,849,392,2435,0,0,0,0
2022-04-29,Vellore,577,282,115,2254,0,0,0,0
2022-04-29,Villupuram,192,113,32,140,0,0,0,0
2022-04-29,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-29,All,35807,23827,8369,36475,5,5,3,0
2022-04-30,Ariyalur,199,73,50,1088,0,0,0,0
2022-04-30,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-04-30,Chennai,5793,2893,1547,1212,4,3,0,0
2022-04-30,Coimbatore,3306,2432,621,4883,0,0,0,0
2022-04-30,Cuddalore,895,560,161,2107,0,0,1,0
2022-04-30,Dharmapuri,198,199,65,600,0,0,0,0
2022-04-30,Dindigul,723,757,165,751,0,0,0,0
2022-04-30,Erode,1402,871,341,30,0,0,0,0
2022-04-30,Kallakurichi,217,147,49,1540,0,0,0,0
2022-04-30,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-04-30,Kanyakumari,857,868,229,270,0,0,1,0
2022-04-30,Karur,645,182,97,501,0,0,0,0
2022-04-30,Krishnagiri,835,241,154,480,0,0,0,0
2022-04-30,Madurai,2239,957,686,125,0,0,0,0
2022-04-30,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-04-30,Nagapattinam,154,92,29,267,0,0,0,0
2022-04-30,Namakkal,797,432,134,400,0,0,0,0
2022-04-30,Nilgiris,288,146,49,237,0,0,0,0
2022-04-30,Perambalur,245,505,70,443,0,0,0,0
2022-04-30,Pudukottai,510,533,112,1090,0,0,0,0
2022-04-30,Ramanathapuram,456,416,82,300,0,0,0,0
2022-04-30,Ranipet,468,238,18,1366,0,0,0,0
2022-04-30,Salem,1669,1170,493,1344,0,0,0,0
2022-04-30,Sivagangai,791,567,130,340,0,0,0,0
2022-04-30,Tenkasi,203,175,44,267,0,0,0,0
2022-04-30,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-04-30,Theni,444,346,56,1540,0,0,0,0
2022-04-30,Thirupathur,547,229,56,575,0,0,0,0
2022-04-30,Thiruvallur,1175,841,183,720,0,0,0,0
2022-04-30,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-04-30,Thiruvarur,309,257,150,909,0,0,0,0
2022-04-30,Thoothukudi,742,230,182,754,0,0,0,0
2022-04-30,Tirunelveli,338,554,112,1184,0,1,0,0
2022-04-30,Tiruppur,967,650,307,205,0,0,0,0
2022-04-30,Trichy,1546,849,392,2435,0,0,0,0
2022-04-30,Vellore,577,282,115,2254,0,0,0,0
2022-04-30,Villupuram,192,113,32,140,0,0,0,0
2022-04-30,Virudhunagar,703,274,148,184,0,0,0,0
2022-04-30,All,35807,23827,8369,36475,4,4,3,0
2022-05-01,Ariyalur,199,73,50,1088,0,0,0,0
2022-05-01,Chengalpattu,1977,2199,653,2030,0,0,1,0
2022-05-01,Chennai,5793,2893,1547,1212,3,3,0,0
2022-05-01,Coimbatore,3306,2432,621,4883,0,0,0,0
2022-05-01,Cuddalore,895,560,161,2107,0,0,1,0
2022-05-01,Dharmapuri,198,199,65,600,0,0,0,0
2022-05-01,Dindigul,723,757,165,751,0,0,0,0
2022-05-01,Erode,1402,871,341,30,0,0,0,0
2022-05-01,Kallakurichi,217,147,49,1540,0,0,0,0
2022-05-01,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-05-01,Kanyakumari,857,868,229,270,0,0,1,0
2022-05-01,Karur,645,182,97,501,0,0,0,0
2022-05-01,Krishnagiri,835,241,154,480,0,0,0,0
2022-05-01,Madurai,2239,957,686,125,0,0,0,0
2022-05-01,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-05-01,Nagapattinam,154,92,29,267,0,0,0,0
2022-05-01,Namakkal,797,432,134,400,0,0,0,0
2022-05-01,Nilgiris,288,146,49,237,0,0,0,0
2022-05-01,Perambalur,245,505,70,443,0,0,0,0
2022-05-01,Pudukottai,510,533,112,1090,0,0,0,0
2022-05-01,Ramanathapuram,456,416,82,300,0,0,0,0
2022-05-01,Ranipet,468,238,18,1366,0,0,0,0
2022-05-01,Salem,1669,1170,493,1344,0,0,0,0
2022-05-01,Sivagangai,791,567,130,340,0,0,0,0
2022-05-01,Tenkasi,203,175,44,267,0,0,0,0
2022-05-01,Thanjavur,1019,1000,368,1916,0,0,0,0
2022-05-01,Theni,444,346,56,1540,0,0,0,0
2022-05-01,Thirupathur,547,229,56,575,0,0,0,0
2022-05-01,Thiruvallur,1175,841,183,720,0,0,0,0
2022-05-01,Thiruvannamalai,576,106,100,290,0,0,0,0
2022-05-01,Thiruvarur,309,257,150,909,0,1,0,0
2022-05-01,Thoothukudi,742,230,182,754,0,0,0,0
2022-05-01,Tirunelveli,338,554,112,1184,0,1,0,0
2022-05-01,Tiruppur,967,650,307,205,0,0,0,0
2022-05-01,Trichy,1546,849,392,2435,0,0,0,0
2022-05-01,Vellore,577,282,115,2254,0,0,0,0
2022-05-01,Villupuram,192,113,32,140,0,0,0,0
2022-05-01,Virudhunagar,703,274,148,184,0,0,0,0
2022-05-01,All,35807,23827,8369,36475,3,5,3,0
2022-05-02,Ariyalur,199,73,50,1088,0,0,0,0
2022-05-02,Chengalpattu,1977,2199,653,2030,0,0,0,0
2022-05-02,Chennai,5793,2893,1547,1212,1,4,0,0
2022-05-02,Coimbatore,3306,2432,621,4883,0,0,0,0
2022-05-02,Cuddalore,895,560,161,2107,0,0,1,0
2022-05-02,Dharmapuri,198,199,65,600,0,0,0,0
2022-05-02,Dindigul,723,757,165,751,0,0,0,0
2022-05-02,Erode,1402,871,341,30,0,0,0,0
2022-05-02,Kallakurichi,217,147,49,1540,0,0,0,0
2022-05-02,Kancheepuram,1420,1238,166,1513,0,0,0,0
2022-05-02,Kanyakumari,857,868,229,270,0,0,1,0
2022-05-02,Karur,645,182,97,501,0,0,0,0
2022-05-02,Krishnagiri,835,241,154,480,0,0,0,0
2022-05-02,Madurai,2239,957,686,125,0,0,0,0
2022-05-02,Mayiladuthurai,385,205,23,185,0,0,0,0
2022-05-02,Nagapattinam,154,92,29,267,0,0,0,0
2022-05-02,Namakkal,797,432,134,400,0,0,0,0
2022-05-02,Nilgiris,288,146,49,237,0,0,0,0
2022-05-02,Perambalur,245,505,70,443,0,0,0,0
2022-05-02,Pudukottai,510,533,112,1090,0,0,0,0
2022-05-02,Ramanathapuram,456,416,82,300,0,0,0,0
2022-05-02,Ranipet,468,238,18,1366,0,0,0,0
2022-05-02,Salem,1669,1170,493,1344,3,0,0,0
2022-05-02,Sivagangai,791,567,130,340,0,0,0,0
2022-05-02,Tenkasi,203,175,44,267,0,0,0,0
2022-05-02,Thanjavur,1019,1000,368,1916,0,0,0,0
